plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,T_oa_celsius,RH_oa_pct,P_oa_pa,state_water_intensity_L_per_MWh,estimated_WUE_liters_per_kwh,Simulated_Effectiveness,Simulated_WUE_Peak,Simulated_WUE_Mean,Simulated_WUE_Blended_10pct,Simulated_WUE_Blended_20pct,capacity_mw
10745,Midland Cogeneration Venture,2024,MI,10766051.4,96685.07979828,106197.8719,24166.94322594,35,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,61.6,42.3,51.9,16.444444444444443,60.0,101325.0,1381.924819418998,8.98055157,3.345687069478677,3.513954291228324,3.3726375493091627,3.386769223501079,3.4009008976929955,1853.8
10745,Midland Cogeneration Venture,2022,MI,7411985.3,80643.95446,338524.8101,32923.14923,33,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,58.7,38.2,48.5,14.833333333333334,60.0,101325.0,1476.414558637139,10.88020971,3.320538122575238,3.498397174799475,3.3625613726299672,3.3761449528469183,3.389728533063869,1853.8
10745,Midland Cogeneration Venture,2023,MI,9755681.9,62279.866849280006,80501.91452,0.0,34,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,59.9,40.8,50.3,15.5,60.0,101325.0,1213.706918773508,6.383958342,3.3307544307554173,3.5047209977931817,3.367837142598687,3.381525528118136,3.395213913637586,1853.8
2167,New Madrid,2024,MO,5325976.017,4650.747155,930148.41276071,925497.6694,52,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,71.5,49.3,60.4,21.944444444444443,60.0,101325.0,811.6074049,0.873219695,3.441911329840905,3.5751617071752504,3.400078265328572,3.4175866095132394,3.435094953697908,1300.0
2167,New Madrid,2022,MO,7691960.983,5821.180786,1164246.298,1158425.064,50,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,69.1,45.9,57.5,20.611111111111107,60.0,101325.0,608.829783,0.756787612,3.416969493729137,3.5590257153177127,3.390326026645268,3.4071959955125126,3.424065964379757,1300.0
2167,New Madrid,2023,MO,4710703.973,4055.52550137,812619.7260940201,808556.626,51,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,70.8,48.5,59.7,21.55555555555556,60.0,101325.0,762.6282873396681,0.860917078,3.4344983472983546,3.570359658883046,3.397684679771512,3.414952177682665,3.432219675593819,1300.0
2167,New Madrid,2021,MO,5649268.961,4.55763364,912.7607717,908.2750608,49,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,69.1,48.0,58.5,20.611111111111107,60.0,101325.0,442.7894572,0.000806765,3.4169690350186577,3.5590257153177127,3.39364053665368,3.410179054520083,3.4267175723864867,1300.0
6008,Palo Verde,2023,AZ,31522590.0,87083.35705,87083.35705,0.0,37,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,31.55555555555556,60.0,101325.0,1487.918450667501,2.76256986,3.666217629261839,3.726868637020461,3.4657469038712496,3.491859077186171,3.517971250501092,4209.6
6008,Palo Verde,2021,AZ,31629862.0,90565.93425,90565.93425,0.0,35,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,31.22222222222222,60.0,101325.0,1543.692044522998,2.863304755,3.6566735831451207,3.720248536710793,3.462572962575535,3.4883405199890607,3.514108077402587,4209.6
6008,Palo Verde,2024,AZ,32388118.0,86231.6398,86231.6398,0.0,38,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,32.44444444444444,60.0,101325.0,1447.974905796489,2.662446759,3.692265651191128,3.745149007043903,3.472691149169155,3.499936935,3.527182720744105,4209.6
6008,Palo Verde,2022,AZ,31942793.0,90448.58654,90448.58654,0.0,36,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,31.0,60.0,101325.0,1649.279514148895,2.831580399,3.650491446086866,3.715903418320209,3.4612253647371083,3.4866931700954185,3.5121609754537286,4209.6
6249,Winyah,2021,SC,3084265.969,5357.532413,585521.73,2513.14127,46,Closed,RC,4,RC,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,76.5,56.6,66.5,24.72222222222222,60.0,101325.0,901.9053435,1.737052662,3.4979094762505203,3.6119835209456688,3.4220950162390897,3.4410838667097474,3.460072717180406,1260.0
6249,Winyah,2023,SC,2646675.968,4276.214904,590836.6084,2889.978835,48,Closed,RC,4,BIT,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,78.8,58.5,68.7,26.0,60.0,101325.0,2886.903194994574,1.615692648,3.525789495481884,3.630572475630136,3.4305900377190595,3.4505882815101674,3.470586525301275,1260.0
6249,Winyah,2024,SC,3633545.015,5485.494412,587005.2246,2504.820939,49,Closed,RC,4,BIT,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,78.6,58.5,68.6,25.88888888888889,60.0,101325.0,913.0346653790908,1.509681149,3.5232919674639027,3.628910678221675,3.430197016627996,3.4500683827873644,3.469939748946732,1260.0
6249,Winyah,2022,SC,2327159.044,5608.4521,623212.2586039901,442.12074636000006,47,Closed,RC,4,BIT,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,77.0,57.2,67.1,25.0,60.0,101325.0,937.5456448357992,2.409999486,3.5039330570722536,3.615929494923178,3.424380820664454,3.4435356880903267,3.462690555516199,1260.0
50184,Columbus MS,2024,MS,429989.999,1666.78037497,2607.4509745600003,940.6705996,42,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,77.3,54.8,66.0,25.166666666666668,60.0,101325.0,1101.6484788874882,3.876323586,3.507519605095996,3.618321921722164,3.4202074986907567,3.4400189409938977,3.4598303832970387,128.6
50184,Columbus MS,2021,MS,542403.993,1768.90316595,2838.209568,0.0,39,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,76.0,54.4,65.2,24.444444444444443,60.0,101325.0,1368.6581713499852,3.261228141,3.4921024860310106,3.608088400911556,3.4172196372657484,3.436306513630329,3.45539339,128.6
50184,Columbus MS,2022,MS,517643.994,1828.31139,2682.352882,0.0,40,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,76.8,53.5,65.2,24.88888888888889,60.0,101325.0,1113.947101091546,3.531986098,3.5014917144958515,3.614344936765952,3.4172196372657484,3.436932167215769,3.4566446971657894,128.6
50184,Columbus MS,2023,MS,536408.999,1814.006326,4896.000084,0.0,41,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,77.6,54.6,66.1,25.33333333333333,60.0,101325.0,1190.170189531418,3.381759682,3.5110900447709312,3.6207332607985774,3.420583754497506,3.440598705127613,3.4606136557577205,128.6
55063,Batesville Generation Facility,2024,MS,4915248.0,11.78776674,13.41170763,1.62394089,24,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,74.1,56.0,65.1,23.38888888888889,60.0,101325.0,1101.6484788874882,0.002398204,3.4702917395395625,3.593733163331478,3.416848901735255,3.434537327894877,3.4522257540545,891.0
55063,Batesville Generation Facility,2022,MS,4072699.0,8.929782190000001,11.25780934,1.6655804,22,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,74.2,53.8,64.0,23.444444444444443,60.0,101325.0,1113.947101091546,0.002192596,3.4714145580810003,3.5944716182569927,3.4128103544538626,3.430976480834176,3.449142607214489,891.0
55063,Batesville Generation Facility,2021,MS,3200004.0,7.991000510000001,9.380245980000002,1.38546006,21,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,72.9,54.7,63.8,22.722222222222225,60.0,101325.0,1368.6581713499852,0.002497185,3.457016719356014,3.585013858811661,3.4120837608921257,3.429376770684079,3.446669780476033,891.0
55063,Batesville Generation Facility,2023,MS,4794046.0,11.87104576,13.49498665,1.61258466,23,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,74.5,55.8,65.2,23.61111111111111,60.0,101325.0,1190.170189531418,0.002476206,3.474840561020362,3.5966981478839224,3.4172196372657484,3.435167488327566,3.453115339389384,891.0
55481,Mesquite Generating Station Block 2,2024,AZ,3418526.0,3765.722083,3765.722083,0.0,21,Closed,RI,1,NG,33.345,-112.864167,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,32.44444444444444,60.0,101325.0,1447.974905796489,1.101563095,3.692194080344514,3.745149007043903,3.472691149169155,3.499936935,3.527182720744105,1383.2
55481,Mesquite Generating Station Block 2,2022,AZ,3767483.0,3881.20737087,3881.20737087,0.0,19,Closed,RI,1,NG,33.345,-112.864167,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,31.0,60.0,101325.0,1649.279514148895,1.030185769,3.650535693764352,3.715903418320209,3.4612253647371083,3.4866931700954185,3.5121609754537286,1383.2
6085,R M Schahfer,2022,IN,2142709.036,6512.040823,17911.4245,11814.64315,46,Closed,RI,4,BIT,41.2164,-87.0261,5A,A,Cold,0.256390105,60.2,41.1,50.7,15.666666666666666,60.0,101325.0,1928.1870398252568,3.03916244,3.333420668570855,3.5063266219319464,3.3690272849335456,3.382757218633386,3.3964871523332256,1105.0
6085,R M Schahfer,2021,IN,3678911.064,6738.408341,23206.834546,16469.56183,45,Closed,RI,4,SUB,41.2164,-87.0261,5A,A,Cold,0.256390105,61.7,43.2,52.5,16.5,60.0,101325.0,1913.001539036669,1.831631215,3.346593964886893,3.5145077911434046,3.3744655088093736,3.3884697370427768,3.402473965,2201.4
6085,R M Schahfer,2023,IN,1551105.024,3758.155048,17524.5556,13986.711409,47,Closed,RI,4,BIT,41.2164,-87.0261,5A,A,Cold,0.256390105,62.1,43.5,52.8,16.72222222222222,60.0,101325.0,1963.8256245239825,2.422888837,3.350169702961293,3.5167335959125112,3.3753852974698813,3.389520127314144,3.403654957158408,1105.0
6085,R M Schahfer,2024,IN,1744012.015,3556.771236,13191.77531,10565.07931,48,Closed,RI,4,BIT,41.2164,-87.0261,5A,A,Cold,0.256390105,63.6,44.2,53.9,17.555555555555557,60.0,101325.0,1742.718631370045,2.039418998,3.363784839,3.525252479759525,3.378791557994586,3.393437650171081,3.408083742347575,1105.0
55856,Prairie State Generating Station,2023,IL,12483004.27,17111.33645,19299.45864,0.0,11,Closed,RI,2,BIT,38.279167,-89.666944,4A,A,Mixed-Humid,0.250776971,70.3,50.6,60.4,21.27777777777778,60.0,101325.0,2042.483255494598,1.370770696,3.2620271547475745,3.392984969734941,3.234225858930821,3.250101770011234,3.2659776810916457,1766.0
55856,Prairie State Generating Station,2024,IL,11447747.74,15980.180237790002,18329.99242,0.0,12,Closed,RI,2,BIT,38.279167,-89.666944,4A,A,Mixed-Humid,0.250776971,70.8,51.5,61.2,21.55555555555556,60.0,101325.0,1378.169953135206,1.395923512,3.2670290858118944,3.3962010969553607,3.236858289385172,3.252792570142191,3.268726851,1766.0
55856,Prairie State Generating Station,2021,IL,12685743.81,16877.629026000002,19195.43557,0.0,9,Closed,RI,2,BIT,38.279167,-89.666944,4A,A,Mixed-Humid,0.250776971,68.3,49.7,59.0,20.166666666666668,60.0,101325.0,1366.2028351835702,1.330440634,3.2426338075245216,3.380493623642843,3.2296964918915503,3.2447762050666795,3.259855918241809,1766.0
55856,Prairie State Generating Station,2022,IL,11608887.69,15677.654056,17893.63307,0.0,10,Closed,RI,2,BIT,38.279167,-89.666944,4A,A,Mixed-Humid,0.250776971,67.8,47.9,57.8,19.88888888888889,60.0,101325.0,1878.604813733971,1.350487185,3.237852302528174,3.3774606916330314,3.2258902099249385,3.241047258095748,3.2562043062665573,1766.0
204,Clinton Power Station,2021,IL,8348706.0,48294.96865,960889.2391,217911.6691,34,Closed,RC,1,NUC,40.1719,-88.8339,5A,A,Cold,0.250776971,64.4,44.9,54.7,18.000000000000004,60.0,101325.0,1366.2028351835702,5.78472504,3.371177254949003,3.5299105068592413,3.381302736,3.3961635134026524,3.4110242904533847,1138.3
204,Clinton Power Station,2022,IL,9224022.0,11024.139766110002,1052330.88626681,142631.175,35,Closed,RC,1,NUC,40.1719,-88.8339,5A,A,Cold,0.250776971,63.3,42.6,52.9,17.38888888888889,60.0,101325.0,1878.604813733971,1.195155407,3.361011863000619,3.5235265610570194,3.375692761606435,3.3904761415514937,3.405259521496552,1138.3
204,Clinton Power Station,2024,IL,9575677.0,37643.86968,1069412.03,160386.39081502,37,Closed,RC,1,NUC,40.1719,-88.8339,5A,A,Cold,0.250776971,66.6,,,19.22222222222221,60.0,101325.0,1378.169953135206,3.931196686,3.3921227586898084,3.543153367263421,,,,1138.3
204,Clinton Power Station,2023,IL,8101628.0,32105.25083,943425.1895,117319.7245,36,Closed,RC,1,NUC,40.1719,-88.8339,5A,A,Cold,0.250776971,66.4,44.9,55.6,19.111111111111114,60.0,101325.0,2042.483255494598,3.962814737,3.390194753,3.5419223340772024,3.3841627663781826,3.3999387231480847,3.4157146799179867,1138.3
55306,Gila River Power Block 4,2022,AZ,2641295.0,5087.96201,5087.96201,0.0,19,Closed,RI,1,NG,32.975,-112.6944,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,31.0,60.0,101325.0,1649.279514148895,1.926313422,3.650519426149147,3.715903418320209,3.4612253647371083,3.4866931700954185,3.5121609754537286,1857.0
55306,Gila River Power Block 4,2024,AZ,2906973.0,2982.528324,2982.528324,0.0,21,Closed,RI,1,NG,32.975,-112.6944,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,32.44444444444444,60.0,101325.0,1447.974905796489,1.025991065,3.69221389,3.745149007043903,3.472691149169155,3.499936935,3.527182720744105,1857.0
55306,Gila River Power Block 4,2023,AZ,2015688.0,2128.441408,2128.441408,0.0,20,Closed,RI,1,NG,32.975,-112.6944,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,31.55555555555556,60.0,101325.0,1487.918450667501,1.055937927,3.666148919508403,3.726868637020461,3.4657469038712496,3.491859077186171,3.517971250501092,1857.0
55306,Gila River Power Block 4,2021,AZ,2551721.0,2626.813347,2626.813347,0.0,18,Closed,RI,1,NG,32.975,-112.6944,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,31.22222222222222,60.0,101325.0,1543.692044522998,1.029428118,3.656670112206221,3.720248536710793,3.462572962575535,3.4883405199890607,3.514108077402587,1857.0
60768,Gila River Power Block 2,2022,AZ,2623542.0,4722.200554,5100.741554,0.0,19,Closed,RI,1,NG,32.975,-112.694444,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,31.0,60.0,101325.0,1649.279514148895,1.799933279,3.650527798156747,3.715903418320209,3.4612253647371083,3.4866931700954185,3.5121609754537286,619.0
60768,Gila River Power Block 2,2024,AZ,3241057.0,3240.4850888600004,3241.336806,0.0,21,Closed,RI,1,NG,32.975,-112.694444,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,32.44444444444444,60.0,101325.0,1447.974905796489,0.999823542,3.692229352261183,3.745149007043903,3.472691149169155,3.499936935,3.527182720744105,619.0
60768,Gila River Power Block 2,2021,AZ,3130183.0,3200.897271,3200.897271,0.0,18,Closed,RI,1,NG,32.975,-112.694444,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,31.22222222222222,60.0,101325.0,1543.692044522998,1.022591098,3.656714534,3.720248536710793,3.462572962575535,3.4883405199890607,3.514108077402587,619.0
60768,Gila River Power Block 2,2023,AZ,2813817.0,2988.690972,2988.690972,0.0,20,Closed,RI,1,NG,32.975,-112.694444,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,31.55555555555556,60.0,101325.0,1487.918450667501,1.06214831,3.666177474678239,3.726868637020461,3.4657469038712496,3.491859077186171,3.517971250501092,619.0
55076,Red Hills Generating Facility,2023,MS,2545789.043,2648.518888,2648.518888,0.0,21,Closed,RI,1,LIG,33.3761,-89.2183,3A,A,Mixed-Humid,0.173674303,79.0,56.3,67.7,26.11111111111111,60.0,101325.0,1190.170189531418,1.04035285,3.528294797266363,3.6322432156256728,3.426689667,3.4472450220080706,3.4678003768544707,513.7
55076,Red Hills Generating Facility,2022,MS,2917578.953,3334.3367589900004,3334.3367589900004,0.0,20,Closed,RI,1,LIG,33.3761,-89.2183,3A,A,Mixed-Humid,0.173674303,77.2,54.0,65.6,25.11111111111111,60.0,101325.0,1113.947101091546,1.142843711,3.506250212,3.6175223561979286,3.418708661169631,3.4385900306724606,3.458471400175291,513.7
55076,Red Hills Generating Facility,2024,MS,1619222.974,2531.4853666800004,2531.4853666800004,0.0,22,Closed,RI,1,LIG,33.3761,-89.2183,3A,A,Mixed-Humid,0.173674303,78.6,56.3,67.5,25.88888888888889,60.0,101325.0,1101.6484788874882,1.563395164,3.523343402029836,3.628910678221675,3.425917466964883,3.4462167880905623,3.4665161092162413,513.7
55076,Red Hills Generating Facility,2021,MS,2760090.042,2274.713436,2274.713436,0.0,19,Closed,RI,1,RC,33.3761,-89.2183,3A,A,Mixed-Humid,0.173674303,76.5,55.1,65.9,24.72222222222222,60.0,101325.0,1368.6581713499852,0.824144648,3.497919101783958,3.6119835209456688,3.419831863205369,3.4390470289794,3.4582621947534293,513.7
56104,Mankato Energy Center,2021,MN,2876418.989,2627.850549,3438.4771735000004,810.6304099,15,Closed,RI,1,NG,44.1988,-94.003,6A,A,Cold,0.319254149,57.9,39.3,48.6,14.38888888888889,60.0,101325.0,1172.013261890327,0.913584064,3.152066159322436,3.323819977166411,3.198814598628457,3.2113151364822525,3.223815674336048,740.8
56104,Mankato Energy Center,2022,MN,1753840.031,1691.328759,2324.097894,632.7691356,16,Closed,RI,1,NG,44.1988,-94.003,6A,A,Cold,0.319254149,54.8,36.0,45.4,12.666666666666664,60.0,101325.0,1062.749259741014,0.964357484,3.2884093975684383,3.478873024824205,3.353768712940145,3.366279144128551,3.378789575316957,740.8
56104,Mankato Energy Center,2023,MN,2638848.011,2444.996319,3291.251222,846.2662596,17,Closed,RI,1,NG,44.1988,-94.003,6A,A,Cold,0.319254149,57.9,39.7,48.8,14.38888888888889,60.0,101325.0,1437.922678375781,0.926539274,3.313750712727428,3.494266806080271,3.3634317333067862,3.3765152405841348,3.389598747861484,740.8
56104,Mankato Energy Center,2024,MN,2714594.967,2053.774196,2928.052489,874.2404395,18,Closed,RI,1,NG,44.1988,-94.003,6A,A,Cold,0.319254149,59.7,41.7,50.7,15.38888888888889,60.0,101325.0,990.6787184,0.756567451,3.3290347439070187,3.5036561244173305,3.3690272849335456,3.382490168881924,3.395953052830303,740.8
6076,Colstrip,2024,MT,9028457.029,18072.97822,18072.97822,0.0,40,Closed,RI,2,SUB,45.8831,-106.614,6B,B,Cold,0.471316956,60.9,35.4,48.1,16.055555555555557,60.0,101325.0,741.805674,2.001779282,3.339528980784928,3.5101124007703945,3.361406350876936,3.376276955866281,3.391147560855628,1647.4
6076,Colstrip,2023,MT,10820443.67,20927.62025795,20927.62025795,0.0,39,Closed,RI,2,SUB,45.8831,-106.614,6B,B,Cold,0.471316956,59.3,36.1,47.7,15.166666666666666,60.0,101325.0,852.3737525,1.934081531,3.3256248785429987,3.501539547894657,3.360257512,3.3743857158355257,3.3885139193976515,1647.4
55694,Quantum Choctaw Power LLC,2024,MS,3847542.0,1548.23269,2055.47763,511.03035,18,Closed,RI,1,NG,33.3792,-89.2089,3A,A,Mixed-Humid,0.173674303,78.6,56.3,67.5,25.88888888888889,60.0,101325.0,1101.6484788874882,0.402395267,3.523281861643449,3.628910678221675,3.425917466964883,3.4462167880905623,3.4665161092162413,850.5
55694,Quantum Choctaw Power LLC,2021,MS,3304355.0,2081.9755,2430.23322,352.04313,15,Closed,RI,1,NG,33.3792,-89.2089,3A,A,Mixed-Humid,0.173674303,76.5,55.1,65.9,24.72222222222222,60.0,101325.0,1368.6581713499852,0.630070165,3.327294115305623,3.435794588788847,3.253015896122476,3.271293765389113,3.28957163465575,850.5
55694,Quantum Choctaw Power LLC,2023,MS,2239803.0,1529.30564,1779.1427,246.89958184,17,Closed,RI,1,NG,33.3792,-89.2089,3A,A,Mixed-Humid,0.173674303,79.0,56.3,67.7,26.11111111111111,60.0,101325.0,1190.170189531418,0.682785781,3.528242015899399,3.6322432156256728,3.426689667,3.4472450220080706,3.4678003768544707,850.5
55694,Quantum Choctaw Power LLC,2022,MS,3949230.0,2487.0143700000003,2907.19488,416.3951,16,Closed,RI,1,NG,33.3792,-89.2089,3A,A,Mixed-Humid,0.173674303,77.2,54.0,65.6,25.11111111111111,60.0,101325.0,1113.947101091546,0.629746652,3.506287179729399,3.6175223561979286,3.418708661169631,3.4385900306724606,3.458471400175291,850.5
55282,Arlington Valley Energy Facility,2024,AZ,3563274.0,4283.308763,4283.308763,0.0,22,Closed,RI,1,NG,33.3417,-112.8897,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,32.44444444444444,60.0,101325.0,1447.974905796489,1.202071119,3.6922374557166657,3.745149007043903,3.472691149169155,3.499936935,3.527182720744105,713.0
55282,Arlington Valley Energy Facility,2021,AZ,2378008.0,2020.8184160400003,2020.8184160400003,0.0,19,Closed,RI,1,NG,33.3417,-112.8897,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,31.22222222222222,60.0,101325.0,1543.692044522998,0.849794625,3.656743286306716,3.720248536710793,3.462572962575535,3.4883405199890607,3.514108077402587,713.0
55282,Arlington Valley Energy Facility,2022,AZ,2721570.0,3208.161473,3208.161473,0.0,20,Closed,RI,1,NG,33.3417,-112.8897,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,31.0,60.0,101325.0,1649.279514148895,1.178790725,3.650520712240014,3.715903418320209,3.4612253647371083,3.4866931700954185,3.5121609754537286,713.0
55282,Arlington Valley Energy Facility,2023,AZ,3496839.0,4135.4430772900005,4135.4430772900005,0.0,21,Closed,RI,1,NG,33.3417,-112.8897,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,31.55555555555556,60.0,101325.0,1487.918450667501,1.182623243,3.666238710584248,3.726868637020461,3.4657469038712496,3.491859077186171,3.517971250501092,713.0
6022,Braidwood Generation Station,2022,IL,20155630.0,30344.20617395,2769694.3398900297,32313.925340400005,34,Closed,RC,2,NUC,41.2435,-88.2286,5A,A,Cold,0.250776971,59.7,42.9,51.3,15.38888888888889,60.0,101325.0,1878.604813733971,1.505495297,3.329026244026536,3.5036561244173305,3.370824885,3.384108008768654,3.3973911327296187,2449.8
6022,Braidwood Generation Station,2023,IL,20113596.0,30136.98904514,2769694.4,38490.942236760005,35,Closed,RC,2,NUC,41.2435,-88.2286,5A,A,Cold,0.250776971,62.4,45.7,54.0,16.88888888888889,60.0,101325.0,2042.483255494598,1.498339185,3.352903916278553,3.518415458059954,3.3791038780796216,3.393035036077655,3.406966194075688,2449.8
6022,Braidwood Generation Station,2024,IL,19466786.0,27023.387114070003,2648032.493,38781.00306,36,Closed,RC,2,NUC,41.2435,-88.2286,5A,A,Cold,0.250776971,63.5,46.5,55.0,17.5,60.0,101325.0,1378.169953135206,1.388179184,3.3628805099218235,3.5246759235289824,3.3822519281713683,3.3964943277071296,3.410736727242892,2449.8
6022,Braidwood Generation Station,2021,IL,19474347.0,25884.22476,2896884.79,39162.208992060005,33,Closed,RC,2,NUC,41.2435,-88.2286,5A,A,Cold,0.250776971,61.5,45.2,53.3,16.38888888888889,60.0,101325.0,1366.2028351835702,1.329144682,3.344766446569388,3.5134019638185703,3.376926987433504,3.3905744850720105,3.404221982710517,2449.8
6179,Fayette Power Project,2021,TX,10281365.63,22229.44547,1043639.808,446.4512554,42,Closed,RC,3,RC,29.9172,-96.7506,2A,A,Hot-Humid,1.107253721,80.1,60.3,70.2,26.72222222222221,60.0,101325.0,920.352768757704,2.162110197,3.5421456177485826,3.641595530449477,3.436566874141222,3.457069739772048,3.477572605402873,1690.0
6179,Fayette Power Project,2024,TX,7128428.961,18016.03809,1222119.8834787002,599.01842,45,Closed,RC,3,SUB,29.9172,-96.7506,2A,A,Hot-Humid,1.107253721,82.6,62.3,72.4,28.111111111111107,60.0,101325.0,777.3228451,2.527350442,3.5751262251839395,3.6639355256274895,3.445619869160841,3.467451434807506,3.489283000454171,1690.0
6179,Fayette Power Project,2022,TX,9758500.987,23438.2253,1143464.976,619.1870845,43,Closed,RC,3,SUB,29.9172,-96.7506,2A,A,Hot-Humid,1.107253721,82.0,59.6,70.8,27.77777777777778,60.0,101325.0,721.3720338,2.401826401,3.5670817558411807,3.6584305289002224,3.4390013317951458,3.460944251505653,3.482887171216161,1690.0
6179,Fayette Power Project,2023,TX,7645266.022,18021.1976,1177182.748,592.7535665,44,Closed,RC,3,SUB,29.9172,-96.7506,2A,A,Hot-Humid,1.107253721,83.5,62.3,72.9,28.61111111111111,60.0,101325.0,776.3255826,2.357170771,3.5874913320148707,3.672371422097077,3.447726960838553,3.470191406964405,3.492655853090258,1690.0
1336,Garden City,2022,KS,28490.0,14.73660113,26.721209190000003,11.97703724,23,Closed,RI,1,NG,37.9703,-100.8956,4A,A,Mixed-Humid,1.333534896,71.3,41.5,56.4,21.83333333333333,60.0,101325.0,879.1615838,0.517255217,3.439756435713096,3.57378142649318,3.3867367678558025,3.4054412337195403,3.4241456995832777,256.3
1336,Garden City,2024,KS,68218.0,95.57024627,178.19817575000002,82.62792948,25,Closed,RI,1,NG,37.9703,-100.8956,4A,A,Mixed-Humid,1.333534896,72.1,44.9,58.5,22.27777777777777,60.0,101325.0,1039.9325794543531,1.400953506,3.448329526282414,3.5793428879603977,3.39364053665368,3.4122107717843515,3.430781006915024,256.3
1336,Garden City,2023,KS,79545.0,111.7869427,174.63231953000002,62.84916223000001,24,Closed,RI,1,NG,37.9703,-100.8956,4A,A,Mixed-Humid,1.333534896,70.6,43.3,57.0,21.444444444444443,60.0,101325.0,1173.459784020496,1.405329596,3.4324706761316834,3.5690023951441976,3.388687278772981,3.406718790410103,3.424750302047225,256.3
1336,Garden City,2021,KS,11441.0,5.04216612,9.73607452,4.6939084,22,Closed,RI,1,NG,37.9703,-100.8956,4A,A,Mixed-Humid,1.333534896,70.6,43.2,56.9,21.444444444444443,60.0,101325.0,788.8131603352771,0.440710263,3.4324257785961665,3.5690023951441976,3.388360988918608,3.406425129541167,3.4244892701637264,256.3
3131,Shawville,2021,PA,634973.0,36.94181619,44.24765749,0.0,61,Closed,RI,1,NG,41.06755,-78.366228,5A,A,Cold,0.176300101,57.8,38.7,48.3,14.333333333333334,60.0,101325.0,1188.6384207251313,0.058178562,3.312926112980671,3.4937552101709355,3.361983085066107,3.375160298,3.388337510087073,632.0
3131,Shawville,2024,PA,1492524.0,2885.8413821900003,3456.0944716400004,0.0,64,Closed,RI,1,NG,41.06755,-78.366228,5A,A,Cold,0.176300101,60.3,40.2,50.3,15.72222222222222,60.0,101325.0,1028.331849,1.933530973,3.334280219278539,3.506864061924076,3.367837142598687,3.381739834531226,3.3956425264637646,632.0
3131,Shawville,2022,PA,1048135.0,2435.6463563,2916.923384,0.0,62,Closed,RI,1,NG,41.06755,-78.366228,5A,A,Cold,0.176300101,57.9,36.8,47.4,14.38888888888889,60.0,101325.0,1135.816208083482,2.323790691,3.3137079224267225,3.494266806080271,3.3593999047772747,3.372886594907574,3.386373285037874,632.0
